t_ms,clip_id,ax,ay,az,gx,gy,gz,label
145019,4,0.502808,0.098633,0.11438,-129.638672,31.066895,-67.810059,circulos
145030,4,0.518188,-0.026123,0.183716,-126.098633,25.695801,-69.580078,circulos
145041,4,0.515747,-0.09314,0.210937,-121.520996,21.42334,-70.617676,circulos
145052,4,0.537354,-0.114502,0.265747,-115.539551,16.784668,-69.824219,circulos
145063,4,0.599121,-0.143555,0.387085,-108.459473,20.751953,-68.969727,circulos
145074,4,0.590942,-0.161987,0.372925,-112.060547,28.259277,-67.077637,circulos
145085,4,0.577637,-0.183594,0.332397,-117.126465,33.38623,-64.880371,circulos
145096,4,0.557251,-0.262695,0.302856,-124.633789,32.714844,-62.133789,circulos
145106,4,0.556274,-0.288818,0.319458,-126.708984,29.541016,-59.997559,circulos
145117,4,0.564819,-0.28064,0.344727,-129.089355,25.939941,-56.884766,circulos
145132,4,0.571533,-0.27478,0.368286,-132.080078,23.498535,-54.016113,circulos
145143,4,0.566528,-0.288208,0.391724,-140.258789,20.141602,-51.025391,circulos
145154,4,0.580688,-0.294067,0.429565,-140.075684,14.587402,-54.138184,circulos
145165,4,0.585693,-0.367188,0.517456,-138.793945,13.85498,-57.678223,circulos
145177,4,0.577881,-0.422119,0.553955,-135.803223,13.061523,-61.401367,circulos
145190,4,0.55603,-0.501831,0.614624,-126.464844,13.48877,-66.650391,circulos
145202,4,0.5448,-0.557861,0.619751,-122.619629,13.305664,-67.871094,circulos
145213,4,0.519287,-0.593018,0.627319,-113.708496,12.207031,-68.908691,circulos
145225,4,0.467407,-0.616577,0.630493,-109.313965,11.84082,-68.237305,circulos
145237,4,0.451904,-0.631348,0.616577,-105.529785,11.71875,-68.237305,circulos
145249,4,0.412231,-0.677612,0.579224,-100.036621,8.972168,-70.129395,circulos
145261,4,0.392334,-0.735718,0.602051,-98.388672,7.263184,-71.533203,circulos
145271,4,0.34729,-0.848389,0.616821,-98.327637,2.868652,-73.974609,circulos
145284,4,0.285767,-1.009766,0.667603,-91.674805,-0.854492,-72.387695,circulos
145296,4,0.273804,-1.083862,0.69458,-84.899902,-3.479004,-70.617676,circulos
145308,4,0.24585,-1.183105,0.717041,-70.617676,-7.080078,-64.51416,circulos
145320,4,0.232544,-1.21106,0.726562,-63.415527,-7.446289,-60.48584,circulos
145332,4,0.230347,-1.260864,0.737427,-56.884766,-7.995605,-52.062988,circulos
145344,4,0.221436,-1.362671,0.710815,-46.569824,-7.202148,-46.447754,circulos
145356,4,0.220215,-1.4198,0.674927,-41.870117,-6.469727,-40.100098,circulos
145368,4,0.19873,-1.450195,0.587769,-34.118652,-7.080078,-23.132324,circulos
145379,4,0.194702,-1.442505,0.578979,-29.785156,-9.765625,-14.526367,circulos
145391,4,0.204834,-1.426147,0.57959,-27.404785,-14.160156,2.319336,circulos
145402,4,0.217529,-1.349487,0.563232,-26.611328,-15.686035,11.169434,circulos
145415,4,0.225098,-1.296143,0.564331,-26.123047,-18.005371,19.165039,circulos
145426,4,0.230957,-1.209717,0.563843,-22.155762,-22.277832,30.456543,circulos
145436,4,0.241943,-1.160889,0.563477,-18.737793,-25.20752,35.095215,circulos
145446,4,0.27124,-1.126587,0.557861,-15.258789,-28.686523,39.0625,circulos
145456,4,0.319946,-1.109619,0.55957,-12.023926,-31.555176,42.358398,circulos
145466,4,0.358154,-1.095825,0.570923,-3.356934,-34.851074,48.156738,circulos
145476,4,0.4021,-1.072998,0.593018,0.671387,-36.010742,51.818848,circulos
145488,4,0.410767,-1.063599,0.621582,4.394531,-37.597656,56.152344,circulos
145498,4,0.427856,-1.05127,0.650879,8.300781,-39.978027,61.645508,circulos
145508,4,0.474121,-0.962158,0.683716,16.418457,-41.503906,73.364258,circulos
145518,4,0.499146,-0.908203,0.678589,21.789551,-41.07666,76.965332,circulos
145528,4,0.53064,-0.861572,0.656738,29.296875,-41.320801,79.040527,circulos
145538,4,0.543945,-0.802979,0.630249,37.902832,-41.625977,79.345703,circulos
145548,4,0.569946,-0.776123,0.593262,46.813965,-42.84668,78.308105,circulos
145559,4,0.594727,-0.751465,0.569824,54.138184,-48.706055,78.369141,circulos
145569,4,0.653564,-0.709106,0.623535,59.509277,-51.452637,80.810547,circulos
145580,4,0.652832,-0.690308,0.671143,55.541992,-52.79541,84.838867,circulos
145591,4,0.658325,-0.680176,0.739746,49.926758,-53.344727,89.72168,circulos
145600,4,0.670044,-0.672363,0.811768,40.95459,-51.513672,104.492187,circulos
145611,4,0.706787,-0.557495,0.91626,39.489746,-47.363281,110.839844,circulos
145620,4,0.719238,-0.529053,0.90918,43.395996,-42.297363,113.525391,circulos
145630,4,0.771118,-0.494751,0.872192,53.894043,-38.818359,113.647461,circulos
145639,4,0.8479,-0.420654,0.831909,70.495605,-37.658691,110.961914,circulos
145648,4,0.893921,-0.373413,0.80957,88.439941,-37.29248,103.881836,circulos
145658,4,0.900146,-0.362915,0.78894,102.233887,-36.621094,95.76416,circulos
145668,4,0.889771,-0.382446,0.772949,110.534668,-36.682129,88.317871,circulos
145679,4,0.866577,-0.377197,0.765625,109.375,-37.475586,90.148926,circulos
145691,4,0.881714,-0.389893,0.77478,102.783203,-38.146973,92.407227,circulos
145702,4,0.924683,-0.425537,0.799683,95.88623,-38.818359,94.238281,circulos
145713,4,1.006592,-0.492065,0.85083,87.890625,-36.010742,95.214844,circulos
145724,4,1.040649,-0.502197,0.878296,87.890625,-33.203125,96.496582,circulos
145735,4,1.054688,-0.516235,0.881836,88.623047,-28.137207,98.754883,circulos
145746,4,1.061401,-0.494385,0.907104,99.731445,-20.080566,97.839355,circulos
145757,4,1.116699,-0.509888,0.940308,111.572266,-18.310547,91.064453,circulos
145768,4,1.128784,-0.566772,0.984009,123.046875,-16.723633,84.04541,circulos
145779,4,1.142212,-0.596924,1.027832,131.408691,-14.709473,83.618164,circulos
145790,4,1.169312,-0.550659,1.043091,136.291504,-5.065918,89.782715,circulos
145801,4,1.161987,-0.484863,1.012939,132.93457,1.281738,97.106934,circulos
145812,4,1.133667,-0.398193,0.982788,128.723145,7.446289,103.69873,circulos
145824,4,1.119629,-0.239502,0.904419,117.614746,18.188477,114.440918,circulos
145834,4,1.087891,-0.149048,0.874878,114.074707,22.644043,117.126465,circulos
145845,4,1.071289,-0.01123,0.833374,114.440918,25.939941,119.262695,circulos
145855,4,1.056274,0.381104,0.750366,122.924805,30.456543,115.905762,circulos
145866,4,1.065308,0.529297,0.742676,126.464844,28.930664,107.910156,circulos
145876,4,1.079346,0.631714,0.730103,127.13623,26.733398,98.632812,circulos
145886,4,1.093628,0.761719,0.74939,126.647949,24.414062,89.294434,circulos
145896,4,1.130127,0.85144,0.805054,124.389648,22.827148,72.08252,circulos
145906,4,1.220581,0.978516,0.821899,102.478027,27.038574,67.993164,circulos
145916,4,1.244629,1.032593,0.804687,88.623047,33.38623,63.049316,circulos
145926,4,1.255981,1.075562,0.796387,77.087402,41.381836,56.518555,circulos
145936,4,1.241089,1.092285,0.782349,67.749023,51.086426,48.522949,circulos
145946,4,1.218628,1.099121,0.743896,60.60791,61.279297,38.879395,circulos
145956,4,1.190674,1.086548,0.690918,59.631348,73.608398,15.563965,circulos
145966,4,1.141235,1.033203,0.574707,60.974121,78.308105,4.577637,circulos
145977,4,1.092163,0.999878,0.514648,58.776855,82.15332,-3.723145,circulos
145988,4,1.037598,0.969971,0.446167,52.124023,85.754395,-8.728027,circulos
145999,4,1.001831,0.96106,0.318237,34.118652,90.026855,-15.930176,circulos
146011,4,0.928833,0.961914,0.260986,24.597168,91.308594,-21.057129,circulos
146022,4,0.892334,0.92395,0.203735,15.197754,91.61377,-27.282715,circulos
146033,4,0.822021,0.824219,0.119019,-0.427246,88.989258,-39.978027,circulos
146044,4,0.776245,0.775146,0.092041,-8.422852,86.181641,-45.166016,circulos
146055,4,0.732788,0.724731,0.069214,-18.859863,83.190918,-48.706055,circulos
146067,4,0.698242,0.681641,0.051025,-45.349121,75.195312,-50.78125,circulos
146078,4,0.63916,0.606079,0.016479,-60.546875,70.983887,-50.720215,circulos
146090,4,0.609131,0.542969,-0.022339,-74.890137,66.28418,-50.65918,circulos
146101,4,0.592773,0.482422,-0.047729,-91.796875,51.757812,-53.100586,circulos
146113,4,0.591309,0.460449,-0.034058,-95.397949,43.823242,-57.006836,circulos
146125,4,0.5896,0.426147,-0.016357,-99.182129,36.987305,-61.645508,circulos
146137,4,0.535767,0.304565,0.009766,-109.375,26.977539,-72.08252,circulos
146148,4,0.525757,0.244751,0.039551,-114.013672,21.30127,-74.951172,circulos
146159,4,0.526245,0.195435,0.098633,-122.924805,13.85498,-77.880859,circulos
146171,4,0.559814,0.091064,0.236572,-129.089355,14.831543,-78.369141,circulos
146182,4,0.552124,0.007568,0.276978,-136.108398,19.53125,-78.735352,circulos
146193,4,0.538452,-0.067017,0.285522,-150.268555,31.37207,-75.561523,circulos
146205,4,0.500854,-0.176025,0.244263,-155.212402,35.644531,-72.265625,circulos
146216,4,0.489258,-0.194824,0.199707,-157.714844,37.17041,-69.519043,circulos
146228,4,0.483765,-0.215942,0.159546,-153.198242,30.273437,-74.21875,circulos
146239,4,0.477783,-0.291382,0.154419,-147.277832,23.4375,-79.467773,circulos
146248,4,0.47644,-0.326172,0.197876,-140.136719,15.869141,-84.533691,circulos
146257,4,0.477417,-0.344604,0.270874,-133.056641,9.82666,-88.500977,circulos
146269,4,0.483887,-0.390259,0.351196,-127.258301,6.958008,-92.834473,circulos
146280,4,0.455811,-0.508545,0.464722,-123.840332,11.901855,-92.224121,circulos
146290,4,0.442749,-0.546265,0.495605,-123.291016,16.418457,-90.454102,circulos
146300,4,0.421875,-0.589355,0.514404,-120.910645,20.263672,-88.989258,circulos
146310,4,0.385376,-0.651367,0.525269,-112.243652,25.085449,-86.608887,circulos
146321,4,0.338135,-0.709106,0.506592,-106.689453,25.45166,-83.190918,circulos
146332,4,0.331421,-0.745117,0.480713,-100.891113,25.268555,-80.566406,circulos
146342,4,0.309448,-0.772217,0.451294,-95.336914,24.353027,-78.674316,circulos
146353,4,0.286499,-0.780518,0.430786,-84.899902,20.874023,-74.401855,circulos
146363,4,0.252319,-0.832764,0.367554,-82.092285,18.676758,-72.753906,circulos
146374,4,0.227905,-0.867798,0.358276,-80.078125,15.808105,-71.166992,circulos
146384,4,0.208618,-0.925415,0.35437,-78.857422,11.901855,-68.725586,circulos
146395,4,0.185181,-0.966675,0.356812,-78.857422,7.568359,-59.387207,circulos
146405,4,0.168213,-1.006958,0.42688,-80.13916,-0.854492,-53.649902,circulos
146418,4,0.152466,-1.041992,0.448975,-82.397461,-3.051758,-47.851562,circulos
146430,4,0.151123,-1.066162,0.468994,-83.496094,-6.469727,-41.687012,circulos
146442,4,0.185913,-1.025757,0.546753,-78.125,-14.770508,-32.531738,circulos
146454,4,0.186279,-1.032227,0.570679,-75.256348,-17.822266,-31.12793,circulos
146465,4,0.179565,-1.161987,0.602295,-63.842773,-28.198242,-31.25,circulos
146477,4,0.19043,-1.231812,0.639771,-53.039551,-36.010742,-30.273437,circulos
146488,4,0.22644,-1.278564,0.671509,-42.724609,-42.175293,-26.733398,circulos
146500,4,0.246948,-1.348022,0.744995,-30.761719,-46.081543,-17.272949,circulos
146512,4,0.261841,-1.376343,0.771851,-28.198242,-45.837402,-9.277344,circulos
146523,4,0.277466,-1.387451,0.752075,-24.597168,-42.358398,9.460449,circulos
146535,4,0.289307,-1.369385,0.734009,-21.484375,-40.405273,17.456055,circulos
146546,4,0.291626,-1.359131,0.710815,-15.625,-39.367676,22.338867,circulos
146558,4,0.339111,-1.330322,0.725586,0.732422,-44.250488,30.700684,circulos
146570,4,0.358887,-1.308105,0.733154,6.958008,-43.457031,34.851074,circulos
146581,4,0.378296,-1.285645,0.719727,10.803223,-43.395996,40.405273,circulos
146593,4,0.424194,-1.231689,0.759155,12.695313,-42.84668,54.443359,circulos
146604,4,0.443237,-1.200806,0.767456,10.803223,-41.19873,62.805176,circulos
146615,4,0.456299,-1.152954,0.775269,9.460449,-39.794922,76.660156,circulos
146627,4,0.46521,-1.04248,0.831787,13.793945,-40.588379,80.383301,circulos
146638,4,0.476074,-1.001831,0.868042,17.883301,-40.405273,83.435059,circulos
146650,4,0.487549,-0.977417,0.887085,22.338867,-38.452148,89.355469,circulos
146662,4,0.541992,-0.893188,0.906616,34.851074,-36.743164,91.61377,circulos
146673,4,0.572632,-0.871094,0.88147,42.541504,-34.240723,93.017578,circulos
146682,4,0.638428,-0.831787,0.841797,62.561035,-32.531738,92.651367,circulos
146692,4,0.663086,-0.797485,0.852539,72.937012,-32.653809,92.346191,circulos
146702,4,0.686157,-0.743652,0.860474,79.772949,-32.226562,93.75,circulos
146711,4,0.692261,-0.676758,0.86084,82.336426,-30.456543,96.496582,circulos
146721,4,0.671509,-0.621704,0.859497,81.359863,-28.320312,98.754883,circulos
146731,4,0.656982,-0.571411,0.852783,78.491211,-27.526855,101.013184,circulos
146741,4,0.656006,-0.532593,0.844604,72.692871,-28.137207,104.248047,circulos
146752,4,0.725098,-0.474487,0.812622,70.800781,-28.259277,106.079102,circulos
146763,4,0.753784,-0.449585,0.787598,69.885254,-27.587891,106.994629,circulos
146776,4,0.786133,-0.449585,0.768066,70.373535,-26.733398,106.689453,circulos
146787,4,0.812622,-0.424316,0.773682,75.927734,-26.428223,105.59082,circulos
146798,4,0.809937,-0.397339,0.789429,81.787109,-26.672363,104.064941,circulos
146809,4,0.807007,-0.377197,0.797119,87.463379,-26.489258,101.196289,circulos
146820,4,0.805298,-0.316528,0.776001,93.75,-24.841309,100.952148,circulos
146830,4,0.809082,-0.289673,0.764648,95.703125,-24.414062,99.731445,circulos
146840,4,0.822388,-0.275757,0.75354,96.069336,-24.169922,98.815918,circulos
146851,4,0.856201,-0.276733,0.73938,94.482422,-23.986816,96.130371,circulos
146862,4,0.949829,-0.353638,0.755493,93.994141,-21.606445,95.214844,circulos
146873,4,0.978394,-0.397217,0.765137,94.177246,-18.615723,95.397949,circulos
146884,4,0.984985,-0.436523,0.78125,94.848633,-15.319824,96.557617,circulos
146895,4,0.981812,-0.427979,0.829468,98.205566,-10.253906,101.745605,circulos
146905,4,0.99707,-0.373291,0.854858,101.013184,-7.568359,104.553223,circulos
146916,4,1.019409,-0.29541,0.871094,104.431152,-4.699707,106.689453,circulos
146927,4,1.049805,-0.225098,0.879517,106.872559,-1.159668,108.215332,circulos
146938,4,1.110962,-0.060669,0.891602,103.393555,6.164551,113.647461,circulos
146949,4,1.133057,0.022705,0.891113,98.144531,11.413574,116.333008,circulos
146960,4,1.146973,0.116943,0.888916,92.834473,17.089844,118.041992,circulos
146971,4,1.18396,0.348755,0.896606,87.036133,27.34375,118.896484,circulos
146982,4,1.210205,0.48999,0.882812,85.632324,33.569336,116.943359,circulos
146993,4,1.235962,0.645386,0.848633,86.05957,40.588379,111.816406,circulos
147004,4,1.265015,0.778564,0.80249,91.61377,51.757812,91.369629,circulos
147016,4,1.300659,0.974609,0.693237,90.942383,56.884766,79.711914,circulos
147027,4,1.305176,1.02832,0.640991,85.876465,61.462402,68.664551,circulos
147038,4,1.309814,1.085571,0.551392,63.537598,67.749023,49.743652,circulos
147050,4,1.273682,1.066895,0.531128,51.452637,70.251465,40.771484,circulos
147061,4,1.253906,1.055664,0.506592,40.100098,73.730469,31.860352,circulos
147072,4,1.223877,1.039063,0.477417,25.57373,81.237793,13.366699,circulos
147082,4,1.13855,1.020142,0.395142,21.057129,84.655762,3.479004,circulos
147092,4,1.0896,1.002075,0.349487,17.272949,86.791992,-6.04248,circulos
147103,4,1.050171,0.971313,0.309082,13.244629,87.82959,-15.136719,circulos
147115,4,1.016235,0.927002,0.23999,-1.281738,89.477539,-30.334473,circulos
147126,4,0.922974,0.829224,0.19165,-10.681152,89.599609,-35.339355,circulos
147138,4,0.889648,0.794556,0.160522,-19.897461,88.867187,-38.94043,circulos
147150,4,0.830078,0.7052,0.093628,-38.330078,85.632324,-46.325684,circulos
147161,4,0.804199,0.6698,0.060913,-46.447754,83.496094,-49.316406,circulos
147173,4,0.773437,0.636841,0.036377,-54.138184,80.749512,-52.55127,circulos
147184,4,0.700684,0.525879,-0.034302,-69.152832,73.425293,-59.936523,circulos
147196,4,0.665771,0.473999,-0.054565,-73.364258,67.382812,-63.903809,circulos
147207,4,0.643799,0.429565,-0.053833,-75.256348,53.466797,-73.486328,circulos
147217,4,0.613647,0.328003,-0.051147,-78.613281,47.668457,-77.209473,circulos
147227,4,0.610474,0.270386,-0.056763,-82.275391,42.724609,-79.345703,circulos
147237,4,0.597168,0.22583,-0.051636,-87.036133,38.024902,-80.322266,circulos
147248,4,0.594727,0.170898,-0.042114,-91.918945,33.935547,-80.993652,circulos
147258,4,0.595947,0.048828,-0.007202,-101.196289,28.503418,-81.970215,circulos
147268,4,0.599487,-0.004639,0.011719,-104.736328,26.977539,-81.726074,circulos
147279,4,0.61377,-0.029663,0.03186,-107.910156,27.526855,-80.444336,circulos
147289,4,0.650146,-0.016235,0.047485,-110.961914,29.296875,-78.308105,circulos
147300,4,0.642944,0.018066,0.041138,-121.520996,37.17041,-78.552246,circulos
147310,4,0.525269,-0.039673,0.009399,-126.220703,39.18457,-82.275391,circulos
147321,4,0.47937,-0.12915,-0.023437,-127.380371,37.17041,-86.730957,circulos
147331,4,0.454712,-0.202759,-0.040283,-125.244141,30.822754,-90.759277,circulos
147342,4,0.436157,-0.278442,0.045044,-114.807129,15.563965,-97.839355,circulos
147354,4,0.407715,-0.355103,0.132324,-112.121582,10.559082,-98.083496,circulos
147365,4,0.400146,-0.38208,0.222778,-111.816406,10.131836,-96.435547,circulos
147376,4,0.390381,-0.417358,0.295044,-117.06543,19.104004,-90.393066,circulos
147387,4,0.333618,-0.510254,0.347412,-118.774414,24.291992,-87.890625,circulos
147397,4,0.299927,-0.578247,0.324463,-117.614746,28.381348,-85.510254,circulos
147409,4,0.268677,-0.642944,0.293213,-112.182617,27.954102,-83.435059,circulos
147420,4,0.28418,-0.659424,0.300903,-92.590332,15.563965,-80.13916,circulos
147431,4,0.286865,-0.677368,0.338989,-82.214355,9.70459,-80.322266,circulos
147441,4,0.289917,-0.689331,0.393555,-73.791504,4.821777,-80.200195,circulos
147452,4,0.311279,-0.696777,0.465454,-73.425293,-1.159668,-72.998047,circulos
147463,4,0.305542,-0.721436,0.54895,-78.552246,-0.183105,-67.810059,circulos
147473,4,0.2948,-0.724365,0.57959,-83.679199,0.366211,-61.523437,circulos
147484,4,0.289673,-0.730957,0.586792,-88.134766,0.183105,-55.541992,circulos
147494,4,0.296143,-0.750122,0.575562,-90.087891,-3.601074,-48.400879,circulos
147503,4,0.302002,-0.745117,0.571167,-87.70752,-6.591797,-46.569824,circulos
147513,4,0.299194,-0.751343,0.568481,-84.594727,-9.338379,-46.325684,circulos
147522,4,0.296875,-0.786743,0.566406,-81.481934,-12.573242,-46.99707,circulos
147532,4,0.291626,-0.833374,0.570801,-77.819824,-15.930176,-47.912598,circulos
147541,4,0.286255,-0.872681,0.586548,-74.21875,-19.104004,-48.339844,circulos
147551,4,0.287109,-0.917114,0.612427,-71.411133,-21.30127,-47.607422,circulos
147562,4,0.278564,-1.042236,0.611694,-70.068359,-21.850586,-42.358398,circulos
147572,4,0.245972,-1.0896,0.59021,-69.702148,-22.277832,-37.780762,circulos
147583,4,0.239136,-1.130005,0.583496,-67.382812,-24.108887,-32.653809,circulos
147592,4,0.258301,-1.169067,0.588013,-63.232422,-26.550293,-27.770996,circulos
147602,4,0.27356,-1.199219,0.58606,-58.532715,-27.954102,-19.104004,circulos
147612,4,0.261108,-1.255127,0.552368,-50.65918,-27.893066,-14.831543,circulos
147622,4,0.265625,-1.28479,0.543823,-45.532227,-28.808594,-10.314941,circulos
147631,4,0.271973,-1.299072,0.540527,-40.100098,-30.761719,-6.04248,circulos
147643,4,0.275024,-1.313721,0.540405,-35.27832,-32.470703,-1.586914,circulos
147654,4,0.280273,-1.332397,0.547241,-31.005859,-34.118652,3.479004,circulos
147665,4,0.300171,-1.353271,0.59082,-25.45166,-36.621094,16.845703,circulos
147676,4,0.309937,-1.342651,0.611206,-24.353027,-36.071777,25.146484,circulos
147687,4,0.308716,-1.322388,0.62561,-24.291992,-35.644531,33.569336,circulos
147698,4,0.322632,-1.268188,0.682495,-22.277832,-37.17041,48.950195,circulos
147709,4,0.341431,-1.241699,0.7146,-19.470215,-38.391113,55.541992,circulos
147720,4,0.387085,-1.232788,0.733276,-15.014648,-39.611816,61.462402,circulos
147731,4,0.497314,-1.149658,0.788696,-1.89209,-42.175293,71.289062,circulos
147742,4,0.52356,-1.116333,0.828369,5.92041,-42.96875,73.608398,circulos
147752,4,0.544678,-1.087524,0.888794,13.48877,-43.273926,75.317383,circulos
147762,4,0.555054,-1.075195,0.948364,19.65332,-42.602539,77.636719,circulos
147771,4,0.541382,-1.045776,0.971069,30.090332,-37.04834,85.81543,circulos
147782,4,0.541748,-0.936401,0.968872,35.705566,-35.15625,89.294434,circulos
147792,4,0.554932,-0.883545,0.956787,40.039062,-32.836914,91.61377,circulos
147801,4,0.596069,-0.871582,0.934326,43.945312,-30.883789,93.322754,circulos
147811,4,0.622559,-0.860107,0.881226,48.278809,-28.015137,95.275879,circulos
147820,4,0.632568,-0.83313,0.837769,54.016113,-26.489258,97.412109,circulos
147829,4,0.630249,-0.793701,0.813965,59.020996,-27.404785,99.67041,circulos
147838,4,0.631592,-0.750244,0.832397,63.232422,-31.494141,102.722168,circulos
147849,4,0.624146,-0.708374,0.89917,66.345215,-31.616211,105.224609,circulos
147858,4,0.641846,-0.675049,0.939087,66.040039,-31.005859,109.008789,circulos
147867,4,0.657104,-0.615356,0.968994,64.941406,-28.564453,114.013672,circulos
147876,4,0.671143,-0.577515,0.972656,62.866211,-23.742676,117.30957,circulos
147886,4,0.701782,-0.571411,0.9375,62.438965,-18.615723,118.774414,circulos
147897,4,0.738037,-0.5625,0.887207,65.307617,-14.648438,119.140625,circulos
147908,4,0.77417,-0.542236,0.855103,78.369141,-11.413574,115.966797,circulos
147919,4,0.820068,-0.539551,0.816772,85.449219,-10.559082,112.182617,circulos
147930,4,0.816406,-0.539551,0.804687,91.308594,-9.887695,109.741211,circulos
147940,4,0.809326,-0.520264,0.797363,95.458984,-9.460449,108.764648,circulos
147952,4,0.832275,-0.445923,0.759155,101.196289,-9.70459,108.703613,circulos
147963,4,0.862061,-0.397827,0.744141,103.027344,-10.253906,107.849121,circulos
147973,4,0.91394,-0.360229,0.766602,104.431152,-11.169434,106.262207,circulos
147984,4,0.957764,-0.312988,0.772827,103.149414,-6.225586,103.942871,circulos
147995,4,1.005249,-0.215942,0.761108,103.881836,-3.479004,101.623535,circulos
148006,4,1.033813,-0.171753,0.739014,105.224609,-1.281738,98.815918,circulos
148017,4,1.063721,-0.12915,0.719971,106.079102,0.976562,80.200195,circulos
148028,4,1.107666,-0.028564,0.689453,106.323242,4.821777,89.111328,circulos
148038,4,1.128052,0.0,0.678711,106.567383,5.92041,84.716797,circulos
148049,4,1.140015,0.015137,0.673706,106.567383,6.835937,79.833984,circulos
148060,4,1.158325,0.03186,0.684082,104.492187,5.79834,73.730469,circulos
148071,4,1.200439,0.050415,0.757812,101.806641,6.652832,73.059082,circulos
148081,4,1.200806,0.076294,0.791016,98.510742,9.399414,74.035645,circulos
148092,4,1.226196,0.123413,0.820435,96.130371,12.634277,75.561523,circulos
148102,4,1.265991,0.271729,0.836792,94.970703,23.681641,76.782227,circulos
148113,4,1.277954,0.368652,0.799438,94.482422,31.616211,75.98877,circulos
148124,4,1.273315,0.471436,0.749634,93.933105,39.306641,73.181152,circulos
148136,4,1.261597,0.568115,0.695801,91.85791,45.471191,69.824219,circulos
148147,4,1.223022,0.723267,0.595215,82.214355,54.199219,59.631348,circulos
148157,4,1.196777,0.776245,0.554565,75.500488,56.82373,53.649902,circulos
148168,4,1.169067,0.816895,0.525391,69.152832,58.71582,47.241211,circulos
148179,4,1.112915,0.813599,0.467407,58.044434,61.218262,31.616211,circulos
148190,4,1.081543,0.795044,0.438232,54.260254,60.913086,23.925781,circulos
148200,4,1.058716,0.780273,0.414551,51.208496,60.119629,17.028809,circulos
148210,4,1.037109,0.773193,0.382935,47.668457,60.119629,4.882812,circulos
148220,4,0.982788,0.762817,0.295288,36.865234,61.462402,-0.305176,circulos
148230,4,0.947754,0.755737,0.240234,29.23584,62.5,-4.699707,circulos
148239,4,0.91748,0.745728,0.191406,21.30127,62.683105,-8.789063,circulos
148248,4,0.889404,0.726929,0.146118,13.061523,62.561035,-13.73291,circulos
148259,4,0.856445,0.708252,0.10437,5.004883,62.255859,-18.737793,circulos
148268,4,0.826782,0.682983,0.067261,-2.990723,61.523437,-23.620605,circulos
148278,4,0.811768,0.661987,0.045532,-11.291504,60.852051,-32.714844,circulos
148288,4,0.778687,0.602905,0.000488,-28.564453,59.814453,-36.987305,circulos
148298,4,0.751953,0.562744,-0.024536,-36.92627,59.204102,-40.771484,circulos
148308,4,0.735229,0.529175,-0.049194,-44.86084,57.617187,-44.250488,circulos
148317,4,0.709961,0.503418,-0.06311,-50.90332,54.80957,-47.973633,circulos
148329,4,0.69043,0.47937,-0.069458,-56.57959,51.635742,-51.818848,circulos
148339,4,0.656982,0.412109,-0.081787,-69.213867,45.898437,-58.776855,circulos
148348,4,0.634033,0.366821,-0.089233,-76.293945,42.96875,-61.584473,circulos
148357,4,0.618164,0.323364,-0.088989,-83.496094,39.123535,-64.025879,circulos
148366,4,0.612671,0.285034,-0.078247,-90.148926,35.15625,-66.28418,circulos
148376,4,0.621948,0.242432,-0.048096,-96.984863,31.311035,-68.54248,circulos
148385,4,0.621216,0.171265,-0.010742,-104.248047,28.564453,-70.617676,circulos
148396,4,0.622681,0.108398,0.013428,-112.792969,27.587891,-71.228027,circulos
148406,4,0.630005,0.01123,0.079834,-127.746582,27.282715,-69.030762,circulos
148416,4,0.631348,-0.043701,0.122803,-133.544922,28.808594,-67.626953,circulos
148425,4,0.625854,-0.119263,0.139771,-138.73291,31.311035,-65.795898,circulos
148435,4,0.617065,-0.203979,0.134033,-141.601562,33.38623,-63.842773,circulos
148446,4,0.609497,-0.259888,0.126587,-139.038086,33.081055,-62.133789,circulos
148457,4,0.616821,-0.300049,0.147583,-114.257812,26.611328,-66.772461,circulos
148468,4,0.637573,-0.328369,0.233643,-98.510742,25.024414,-70.800781,circulos
148480,4,0.637817,-0.325439,0.273071,-86.608887,25.20752,-73.242187,circulos
148492,4,0.646606,-0.310059,0.295654,-83.190918,29.541016,-70.495605,circulos
148503,4,0.624634,-0.301147,0.274048,-89.782715,31.738281,-66.101074,circulos
148514,4,0.614746,-0.296631,0.259644,-97.473145,31.311035,-62.37793,circulos
148525,4,0.605713,-0.302246,0.310425,-106.689453,22.827148,-61.035156,circulos
148537,4,0.612061,-0.354858,0.368652,-108.947754,18.554687,-60.668945,circulos
148549,4,0.608765,-0.362549,0.424438,-111.14502,15.869141,-59.997559,circulos
148559,4,0.589111,-0.369385,0.468872,-117.736816,17.456055,-57.067871,circulos
148571,4,0.560669,-0.393921,0.454102,-121.154785,19.104004,-56.945801,circulos
148582,4,0.53894,-0.445923,0.451904,-122.497559,18.737793,-57.678223,circulos
148592,4,0.483154,-0.553101,0.457886,-119.812012,15.808105,-60.119629,circulos
148602,4,0.452515,-0.611938,0.451904,-116.210937,13.000488,-61.035156,circulos
148612,4,0.43396,-0.65625,0.449707,-111.877441,9.277344,-61.340332,circulos
148621,4,0.419434,-0.709106,0.461182,-106.323242,4.882812,-62.561035,circulos
148631,4,0.404053,-0.748779,0.485229,-99.365234,0.244141,-63.415527,circulos
148640,4,0.400024,-0.776611,0.508057,-92.773437,-3.540039,-63.964844,circulos
